label,x,y,confidence
nose,914.1085,370.79315,0.8989288
left_eye,0.0,0.0,0.28187573
right_eye,910.0061,361.89154,0.95061976
left_ear,0.0,0.0,0.041301724
right_ear,887.3734,361.60666,0.96895033
left_shoulder,858.5255,402.42334,0.9175639
right_shoulder,856.8646,403.8192,0.99641895
left_elbow,0.0,0.0,0.47106645
right_elbow,873.5437,477.26953,0.99249744
left_wrist,921.10913,499.28546,0.5274357
right_wrist,934.96094,498.649,0.98577267
left_hip,827.94855,508.51495,0.9718108
right_hip,822.7333,511.7716,0.9943768
left_knee,902.60583,586.9104,0.97357607
right_knee,889.17065,588.9637,0.9956203
left_ankle,882.48,675.7179,0.96329457
right_ankle,821.77094,662.85376,0.98915535
torso_angle,17.545418,,
arm_angle,39.47289,,
