label,x,y,confidence
nose,734.61273,463.05884,0.74500704
left_eye,734.4626,451.14746,0.7593991
right_eye,0.0,0.0,0.10474337
left_ear,750.1088,439.3628,0.92519695
right_ear,0.0,0.0,0.04892718
left_shoulder,775.34454,474.74817,0.99524575
right_shoulder,809.8685,472.96002,0.9647713
left_elbow,733.68823,544.62286,0.9907465
right_elbow,772.6603,549.8233,0.81203705
left_wrist,696.6023,589.10077,0.98336893
right_wrist,728.66425,591.3324,0.83664364
left_hip,844.166,597.5236,0.99734724
right_hip,867.1027,594.1785,0.9919504
left_knee,774.5652,678.0404,0.99837446
right_knee,797.18176,668.1193,0.993255
left_ankle,796.3083,785.9783,0.9958982
right_ankle,863.68774,730.74634,0.9889843
torso_angle,25.274673,,
arm_angle,34.450397,,
