label,x,y,confidence
nose,907.807,435.03763,0.93125975
left_eye,0.0,0.0,0.24003817
right_eye,905.40857,422.8895,0.9615696
left_ear,0.0,0.0,0.039491236
right_ear,876.35474,411.78653,0.9847743
left_shoulder,817.5335,446.01215,0.9689362
right_shoulder,844.7644,450.13477,0.99850595
left_elbow,846.11334,528.47754,0.685378
right_elbow,915.56085,541.65015,0.99671775
left_wrist,911.3142,600.3434,0.73297924
right_wrist,974.8613,601.527,0.99434364
left_hip,743.2579,582.7386,0.9833678
right_hip,753.58826,603.1876,0.99630594
left_knee,834.2379,605.6904,0.98713267
right_knee,848.0989,717.29486,0.9979133
left_ankle,787.9869,743.1538,0.9737896
right_ankle,807.4182,858.3514,0.9899256
torso_angle,30.782965,,
arm_angle,40.673683,,
