label,x,y,confidence
nose,850.2046,393.5287,0.96153796
left_eye,854.599,386.30804,0.983313
right_eye,0.0,0.0,0.39388838
left_ear,873.0946,385.2401,0.9851376
right_ear,0.0,0.0,0.016531633
left_shoulder,893.041,412.49683,0.99656326
right_shoulder,881.8828,411.4002,0.96629304
left_elbow,875.65686,457.07397,0.9902622
right_elbow,876.7088,454.28403,0.60953313
left_wrist,851.4192,480.48074,0.9782747
right_wrist,860.63513,477.94745,0.6425319
left_hip,943.6262,478.51807,0.9948201
right_hip,928.84033,472.4212,0.9840681
left_knee,916.3301,533.5454,0.9965965
right_knee,880.994,504.78082,0.9855978
left_ankle,932.2848,598.3782,0.9912684
right_ankle,909.9252,553.8594,0.9755535
torso_angle,37.579376,,
arm_angle,17.707607,,
