label,x,y,confidence
nose,692.442,323.27603,0.7321589
left_eye,693.4652,315.65402,0.792602
right_eye,0.0,0.0,0.07292187
left_ear,707.146,311.85736,0.9296805
right_ear,0.0,0.0,0.026705662
left_shoulder,736.42706,337.60986,0.9978331
right_shoulder,738.26324,330.1364,0.9562855
left_elbow,689.4735,387.99237,0.9985267
right_elbow,709.70465,380.89386,0.7148944
left_wrist,639.6312,423.80737,0.99645483
right_wrist,668.7937,420.1701,0.79063433
left_hip,768.63965,430.99103,0.9967494
right_hip,770.5364,423.5976,0.98494
left_knee,703.0586,486.4522,0.99572104
right_knee,715.46216,473.69568,0.96666026
left_ankle,704.7665,571.8198,0.9751135
right_ankle,737.35065,541.6063,0.88973814
torso_angle,19.050331,,
arm_angle,37.653595,,
