label,x,y,confidence
nose,809.2024,433.69043,0.94904006
left_eye,815.32336,425.43155,0.96096516
right_eye,0.0,0.0,0.397206
left_ear,843.44604,422.2956,0.97056645
right_ear,0.0,0.0,0.038675856
left_shoulder,876.78894,454.98633,0.9950617
right_shoulder,835.4043,452.26013,0.9823418
left_elbow,837.2763,512.98413,0.9903432
right_elbow,802.86487,496.54404,0.9379759
left_wrist,786.51794,547.0193,0.9874889
right_wrist,773.64716,525.5699,0.95471704
left_hip,924.8887,554.64856,0.9963325
right_hip,893.69806,545.91394,0.9931443
left_knee,914.07697,639.0867,0.99726886
right_knee,843.4305,581.8847,0.9936812
left_ankle,896.50037,737.44226,0.98961765
right_ankle,888.58875,645.8978,0.98410046
torso_angle,31.899734,,
arm_angle,40.11125,,
